Year,EBROMId,Market,EBROM,Volume
2024,50073679,Other South Pacific,ROYALE BLUE KS BOX 20 (-),2408
2024,60080573,Eswatini,KENT SPECIAL KS RCB 20 (-),257
2024,60122165,Australia,ALPINE RICH MENTHOL FRM MNT KS BOX 25 (-),192
2024,60165829,Austria,PALL MALL (SILVER) 100 BOX 20 (-),39265
2024,60167351,Netherlands,KENT SURROUND (BROWN) KS BOX 23 (-),2054
2024,50079620,Taiwan,ESSE BLACK KS DSP 20 SSL (-),17543
2024,50073612,Montenegro,AMERICAN LEGEND (RED) KS BOX 20 (-),197
2024,60075634,Greece,DAVIDOFF SLIMS WHITE 100 OCT 20 XSL (-),56809
2024,60163846,Caribbean Other,CRAVEN A WILD RUSH KS BOX 10 (-),8371
2024,60241223,Poland,WINSTON SUPERLINE BLACK 100 BOX 20 SSL (-),763646
2024,60170031,Eswatini,ROTHMANS KS BOX 20 (-),105
2024,60246777,Taiwan,BOHEM KREME I7 KS BOX 20 (-),136
2024,50019332,Mexico,GOL 70 KS BOX 20 (-),113187
2024,60233514,Brazil,DUNHILL BLUE KS RCB 20 (-),863042
2024,60051279,Czech Republic,DAVIDOFF SHAPE (BLACK) KS OCT 20 SLI (-),21887
2024,60063833,Spain Mainland,AMERICAN CLUB (RED) KS BOX 20 (-),61
2024,60196088,Bulgaria,DUNHILL EVOQUE ROSE GOLD 100 BOX 20 XSL (-),15
2024,60129304,Hungary,VIRGINIA S. BERYL 100 BOX 20 SSL (-),8111
2024,60081802,Australia,WINFIELD ORIGINAL BLUE KS BOX 25 (-),136380
2024,60212705,Netherlands,CHESTERFIELD ORANGE (4.0) KS BOM 27 (-),2
2024,60077938,Kuwait,DUNHILL MASTER BLEND KS OCT 20 (-),53140
2024,60164735,Kosovo,CHESTERFIELD BLUE (4.0) KS RCB 20 (-),9001
2024,60072635,Czech Republic,RGD RED KS BOX 20 (-),3860
2024,60076968,Mexico,LUCKY STRIKE RED 1871 LS RSP 25 (-),235237
2024,60049905,Canada,MARK TEN SPECIALE RS S&S 25 (-),33064
2024,50066314,Germany,DUCAL GOLD KS BOX 22 (-),4
2024,60162219,Czech Republic,GAULOISES BLONDES (RED) KS BOX 22 (-),29076
2024,60168704,Russia,CHAPMAN GOLD 100 DSP 20 SSL (-),71536
2024,50060301,Mayotte,NEWS KS BOX 20 (-),183
2024,60199009,Germany,GAULOISES BLONDES BLUE KS BOX 20 (-),177241
2024,60205417,Albania,DS SLIMS NOSTALGIC 100 BOX 20 XSL (-),8002
2024,60041116,Czech Republic,KARELIA SLIMS(CR 100 BOX 20 XSL (-),30274
2024,50057064,Azores,LUCKY STRIKE ORIGINAL RED KS BOX 20 (-),1785
2024,60223349,Germany,WEST ORIGINAL RED KS BOX 24 (-),8
2024,60168539,UAE,WEST DUO KS RCB 20 (-),5228
2024,60237501,Czech Republic,NEWS RED KS BOX 20 (-),5749
2024,60136856,Greece,GR INTERNATIONAL (SILVER) 100 BOX 20 (-),21
2024,50076172,New Zealand,JOHN PLAYER SPECIAL MNT KS BOX 20 (-),5943
2024,60165968,Australia,BOND STREET BLUE KS BOX 30 (-),10920
2024,50054789,Israel,GOLF MNT 100 BOX 20 SSL (-),964
2024,50051431,Dominican Republic,NEWPORT FREEZING POINT MNT KS BOX 10 (-),4557
2024,60276413,Mongolia,PARLIAMENT AQUA 5 KS RCB 20 (-),1531
2024,50008704,Spain Mainland,GAULOISES BLONDES (ORANGE) KS BOX 20 (-),5429
2024,50050027,Turkish Cyprus,CAMEL KS SOF 20 (-),5722
2024,60126714,Cameroon,ORIS BLUE KS BOX 20 (-),7476
2024,60233456,Russia,HARVEST GOLD KS RCB 20 (-),7622
2024,60211974,Jordan,L&M LOFT BLUE (5.0 PL) KS DSP 20 SLI (-),918328
2024,60242923,Belgium,MARLBORO CRAFTED 2.0 GOLD KS BOX 20 (-),20970
2024,60212077,Mexico,MARLBORO BLOSSOM MIST MNT 100 BOX 20 (-),217358
2024,60234432,Georgia,SOBRANIE RICH KS OCT 20 (-),17867
2024,50050087,Turkish Cyprus,SILK CUT YELLOW KS OCT 20 (-),7034
2024,50073580,Other South Pacific,BENSON & HEDGES SPECIAL KS BOX 20 (-),57261
2024,60276116,Germany,PALL MALL SPARK KS BOX 20 (-),1348
2024,60197379,Guatemala,THIS CHANGE DOUBLE MNT KS BOX 20 (-),99457
2024,50011005,Israel,TIME 100 BOX 20 (-),17307
2024,60230621,Peru,L&M ELECTRO FUSION 100 BOX 10 (-),9961
2024,60242120,Argentina,ROTHMANS 43/70 100 BOX 20 (-),55396
2024,60038623,South Africa,KENT WHITE KS RCB 20 (-),60048
2024,60207645,Portugal,MARLBORO GOLD (3.5 ORIGINAL) KS BOX 20 (-),333879
2024,60208680,Bahrain,WINSTON SPECIAL HI-LITE KS RCS 20 (-),46940
2024,60118403,Vietnam,SEA BIRD (GOLD) KS SOF 20 (-),1567237
2024,60073750,Turkish Cyprus,DAVIDOFF (BLACK) KS DHX 20 SSL (-),4875
2024,60063962,Turkish Cyprus,SILK CUT GOLD KS OCT 20 (-),5316
2024,60236514,Uzbekistan,PALL MALL SELECT KS DSP 20 SSL (-),266
2024,50008933,Switzerland,NORTH POLE MNT KS SOF 20 (-),10
2024,60276096,Germany,MARLBORO GOLD (3.5) KS 7XL 54 (-),311846
2024,60049932,Russia,PRESTIGE GREY KS RCB 20 (-),239
2024,60279756,Andorra,MARLBORO RED 3.5 RS BOX 20 (-),8535
2024,60209994,Germany,LUCKY STRIKE AUTTOBBL KS BOX 31 (-),32034
2024,60232184,Poland,L&M FIRST CUT BRIGHT KS BOX 20 (-),314556
2024,60232464,Spain Mainland,LUCKY STRIKE TWIST KS BOX 20 (-),135789
2024,60193577,Oman,DAVIDOFF EVOLVE (RED) KS RCS 20 (-),1433
2024,60136079,Hungary,PALL MALL GREEN MNT KS OCT 20 (-),1
2024,60125885,Taiwan,WINSTON XSTYLE RED KS BOX 20 (-),42177
2024,60168315,Turkey,MONTE CARLO SLENDER GRAY KS RCB 20 SLI (-),92
2024,60135203,North Macedonia,RODEO WHITE KS RCB 19 (-),37102
2024,50028859,Indonesia,KARYA NIAGA GRENDEL UTAMA NF KS SOF 12 (-),350614
2024,60256316,Nigeria,BENSON & HEDGES DEMI RS RCB 20 SLI (-),230994
2024,60050876,Germany,ELIXYR RED KS BOX 22 (-),13
2024,60163830,France,JOHN PLAYER SPECIAL STREABLE 100 BOX 20 (-),21508
2024,60199027,Germany,WEST ORIGINAL RED KS BOX 22 (-),35
2024,60233686,Poland,MARLBORO RED 3.5 KS BOM 29 (-),4312
2024,50042155,Sierra Leone,RONSON KS BOX 20 (-),52839
2024,60054961,Kazakhstan,WINSTON XSENCE SILVER KS DSP 20 SSL (-),36817
2024,60075123,Turkey,HD KATKISIZ HARMAN 100 RCB 20 (-),1331
2024,60193998,Singapore,L&M GREEN LINE MNT 100 BOX 20 (-),9891
2024,60079004,Other South Pacific,PALATAISI (WHITE) KS BOX 20 (-),4064
2024,60207721,Palestine Auth. Area,MARLBORO TOUCH 3.5 KS RCB 20 SLI (-),111097
2024,60184890,Japan,ARK ROYAL BLACCHOF KS BOX 20 (-),1793
2024,60233251,Ukraine,BOND STREET BLUE SELECTION KS BOX 25 (-),714217
2024,60230172,Germany,JAKORDIA GOLD 100 BOX 20 (-),41589
2024,60046212,Finland,WEST RED KS BOX 20 (-),45389
2024,60072415,Israel,MARLBORO (RED FWD) KS SOF 20 (-),54184
2024,60127872,Mexico,MARLBORO (RED 2.5) 100 BOX 20 (-),870
2024,50076557,Hong Kong,WU YE SHEN (GOLD) KS BOX 20 (-),3382
2024,60125193,France,CAMEL (YELLOW) KS BOX 30 (-),185598
2024,60129010,Hong Kong,MFACE PREMIUM MENTHOL M6 MNT KS BOX 20 (-),156
2024,60207348,Mexico,LUCKY STRIKE ECLIPSE 100 OCT 20 (-),79
2024,50072359,Azerbaijan,NASHA PRIMA KS BOX 20 (-),25492
2024,60167063,Belgium,JOHN PLAYER SPECIAL (RED) KS BOX 27 (-),25705
2024,60212337,Spain Mainland,CHESTERFIELD ORIGINAL (4.0) KS BOX 21 (-),400072
2024,60241397,Armenia,MULTI TABAK NORTH 100 OCT 20 XSL (-),22
2024,60124931,Greece,WEST RED KS BOX 22 (-),226
2024,60081555,Philippines,WINNSBORO PREMIUM KS SOF 20 (-),42821
2024,60246889,Germany,MARLBORO RED 3.5 KS BOH 40 (-),293621
2024,50071093,Belgium,PHILIP MORRIS KS BOX 20 (-),9622
2024,60073952,Ukraine,KENT HD BLUE KS RCB 20 (-),128076
2024,60130941,Bosnia & Herz.,MARLBORO RED CORE KS DSP 20 SLI (-),234349
2024,60044119,Bangladesh,HOLLYWOOD KS BOX 20 (-),7226993
2024,60136958,UAE,303 LUXURY KS BOX 20 SSL (-),4586
2024,60240139,Indonesia,SOANG KRETEK RED SKT NF LS BOX 12 FAT (-),113
2024,60118470,Malawi,DUNHILL MASTER BLEND KS OCS 20 (-),13368
2024,60130834,Mexico,WINSTON BLUE KS RCB 20 (-),88503
2024,60193115,Turkey,KENT DL-RANGE BLUE 100 RCB 20 XSL (-),3124626
2024,50020847,Belgium,ROTHMANS ROYALS (RED) KS BOX 20 (-),12945
2024,60239160,Peru,MARLBORO CRAFTED 2.0 BLUE KS BOX 20 (-),4436
2024,60239278,Taiwan,DAVIDOFF ABSOLUTE SL1 100 OCT 20 SLI (-),49940
2024,60166983,Vietnam,CAMEL CASTER KS RCB 20 (-),9144
2024,50062813,Poland,LD RED KS RCB 20 (-),424746
2024,60232452,Ukraine,UT CLASSIC BLUE KS BOX 20 (-),76083
2024,60079011,Vietnam,WINSTON BLUE KS RCB 20 (-),23589
2024,60125906,Chad,P&S BLUE KS BOX 20 (-),41940
2024,60081868,Romania,PALL MALL (WHITE) 100 RCB 20 (-),66620
2024,60136581,Nigeria,ORIS MENTHOL MNT KS BOX 20 SLI (-),290680
2024,60081292,Spain Mainland,FORTUNA (RED) KS BOX 29 (-),29518
2024,50008383,Spain Mainland,NOBEL KS SOF 20 (-),93995
2024,60074116,Georgia,VIP BLUE 100 OCT 20 XSL (-),125318
2024,60137393,Oman,CHESTERFIELD SILVER (4.0) KS RCS 20 (-),1090
2024,60121943,Bosnia & Herz.,EVA SLIMS (YELLOW) 100 BOX 20 XSL (-),107592
2024,60211889,Indonesia,ESSE BERRY POP LTK BOX 12 (-),59095
2024,60257324,United Kingdom,PLAYER'S MAX 100 OCT 20 (-),51070
2024,60277206,Germany,JOHN PLAYER SPECIAL BLUE KS BOX 44 (-),110132
2024,60272977,Italy,MARK ADAMS GOLD KS BOX 20 (-),281
2024,60230243,Mongolia,BLACK DEVIL ARCTIC MENTHOL MNT KS BOX 20 (-),727
2024,60214194,Bulgaria,THE KING COMPACT NIMBO KS RCB 20 XSL (-),59
2024,60205911,Spain Mainland,AUSTIN BLUE KS BOX 20 SSL (-),1825
2024,60123012,Belgium,JOHN PLAYER SPECIAL RED KS BOX 30 (-),7396
2024,60234281,Denmark,PRINCE LINE GREY KS BOX 20 (-),17545
2024,50064309,Indonesia,CLAS MILD KS BOX 16 SLI (-),2288504
2024,60168727,Russia,LD AUTCLCOB 100 RCB 20 SLI (-),2871390
2024,60118037,Benin,ORIS DOUBLE APPLE KS BOX 20 SSL (-),19793
2024,60208389,Korea,MEVIUS LBS MIX GREEN 100 DSP 20 SSL (-),84
2024,60199220,Portugal,L&M FORWARD (4.0) KS RCB 20 (-),88967
2024,60129446,Bolivia,CAMBA KS SOF 10 (-),6257
2024,60096053,Azores,LOTUS BLACK KS BOX 20 (-),3314
2024,60196732,Bahrain,L&M SILVER LABEL (5.0 CWB) KS RCS 20 (-),15411
2024,60163185,North Macedonia,MARLBORO GOLD (3.0 ORIGINAL) KS RCB 20 (-),237893
2024,60057029,Dem. Rep. of Congo,CAVALIER (YELLOW) KS SOF 20 (-),31368
2024,50074135,Moldova,RITM CLASSIC KS BOX 20 (-),36679
2024,60233447,Argentina,MARLBORO RED 3.5 KS SOF 20 (-),844725
2024,60273524,Hong Kong,ECO MNT KS BOX 20 (-),38
2024,60123488,Croatia,ROTHMANS (FULL BLUE) KS SOF 20 (-),9111
2024,50072501,Caribbean Other,FINE SUPER SLIM BLUE 100 BOX 20 SSL (-),51
2024,60256888,Mongolia,APACHE BLUE KS BOX 20 (-),66
2024,60236119,Turkish Cyprus,KENT D-RANGE PURPLE KS RCB 20 SLI (-),9060
2024,60212758,Argentina,PHILIP MORRIS ORIGINAL KS BOX 12 (-),599466
2024,50054683,Korea,BOHEM CIGAR NO.1 KS BOX 20 (-),312877
2024,50007986,Slovenia,BOSS KS SOF 20 (-),27186
2024,60276047,Mexico,PALL MALL OSAKA KS OCT 20 (-),7162
2024,60212526,Panama,MARLBORO GOLD (3.5) KS BOX 20 (-),32103
2024,60230063,Reunion,MARLBORO RED COLLECTION KS BOX 20 (-),10270
2024,60049903,Canada,MARK TEN SPECIALE KS S&S 25 (-),13865
2024,60235818,Russia,WINSTON XS COMPACT BLUE KS DSP 20 SLI (-),2994622
2024,60079683,Cambodia,MEVIUS LIGHTS KS RCB 20 (-),410592
2024,60163466,Brazil,MARLBORO GOLD (3.0 ORIGINAL) KS RSP 20 (-),263
2024,60129427,Taiwan,LD IVORY KS BOX 20 (-),18344
2024,60064103,Hong Kong,MEVIUS WIND BLUE KS RCB 20 (-),29770
2024,60206879,Andorra,L&M BLUE LABEL (5.0 CWB) KS BOX 20 (-),4412
2024,60256749,Bulgaria,CAMEL YELLOW 100 BOX 20 (-),127629
2024,50072510,Caribbean Other,DAVIDOFF CLASSIC LTK RCB 20 (-),181
2024,50070759,Serbia,KARELIA OME (YELLOW) 100 LSB 20 SSL (-),5490
2024,60231200,Russia,CORSET PEARL 100 NSB 20 SSL (-),430
2024,60081844,North Macedonia,LD VIOLET 100 DSP 20 SSL (-),21337
2024,60135864,Bosnia & Herz.,LUCKY STRIKE FLOWFI(G KS RCB 20 (-),85706
2024,60208289,Indonesia,ESSE MILD LTK BOX 20 SLI (-),49280
2024,50050146,Hong Kong,DOUBLE HAPPINESS (RED-GOLD) KS BOX 20 (-),371
2024,50045320,Malta,DU MAURIER (RED) RS BOX 20 (-),18215
2024,60272968,Romania,PALL MALL CLASSIC RED 100 BOX 20 SSL (-),68873
2024,60230966,Kazakhstan,BONBON FOREST 100 BOX 20 SSL (-),242
2024,60205831,Dominican Republic,L&M MNTLABE5 MNT KS BOX 10 (-),1
2024,60208302,Indonesia,RAISON BLUE CAT LTK BOX 20 (-),231
2024,60136025,Austria,AUSTIN BLUE KS BOX 20 (-),1217
2024,50064352,Cyprus,KARELIA BLUE 100 RCB 20 (-),1404
2024,60212329,Germany,GAULOISES BLONDES GOLD KS BOX 20 (-),26835
2024,60210910,Australia,BOND STREET CLASSGLD KS BOX 40 (-),47289
2024,60280641,Germany,DUNHILL BLUE KS BOX 25 (-),1783
2024,60210017,Germany,PALL MALL RED KS BOX 21 (-),5203
2024,50065049,Canada,MATINEE SUBTLE RS S&S 20 (-),9
2024,60051978,Kazakhstan,KENT NANOTEK 2.0 1 KS DSP 20 SSL (-),43
2024,60098326,Paraguay,MARLBORO TOUCH (2.0) KS RCB 20 SLI (-),5
2024,60281107,Iraq,WINSTON NANO BLUE KS DSP 20 SSL (-),514
2024,50051509,Algeria,GAULOISES BLONDES KS BOX 20 (-),5923198
2024,60126777,Germany,GOLDFIELD GOLD KS BOX 20 (-),101987
2024,60239938,Kazakhstan,PARLIAMENT SNCS KS DSP 20 SLI (-),62866
2024,50075430,Other South Pacific,ALPINE FILTER MNT KS BOX 20 (-),27570
2024,60081919,Turkey,DAVIDOFF WHITE SLIMS 100 DHX 20 SSL (-),1488
2024,60124522,Greece,CAMEL WHITE 100 OCT 20 SSL (-),31
2024,60241219,Germany,PALL MALL BLUE KS BOX 28 (-),129875
2024,50000805,Austria,PETER STUYVESANT KS BOX 20 (-),12263
2024,60240145,Indonesia,363 MERAH KRETEK SKT NF LS BOX 12 FAT (-),11944
2024,60185300,India,GOLD FLAKE FRESH MINT RS OCT 10 (-),5453
2024,60205706,Austria,MARLBORO GOLD (3.5) KS BOX 20 (-),855027
2024,60236875,Greece,ASSOS RED KS BOH 40 (-),978
2024,60082432,Turkey,MEDLEY BLUE KS RCB 20 (-),10008
2024,60171315,Russia,VEGA KS RCB 20 (-),1133
2024,60164711,Qatar,PALL MALL (BLUE) KS BOX 10 (-),47059
2024,60195952,Poland,CHESTERFIELD BLUE (4.0) KS BOB 22 (-),356500
2024,60209019,Armenia,ARARAT SLIMS 100 OPK 20 XSL (-),719
2024,60052950,Belarus,NZ 8 KS RCB 20 (-),895480
2024,60048581,North Macedonia,KARELIA SLIMS (BLUE) 100 BOX 20 XSL (-),941
2024,50065470,Indonesia,VICTORY SUPRA WARUNG KOPI NF KS SOF 12 (-),568112
2024,60238447,Belgium,KENT SURROUND BROWN KS BOX 35 (-),27158
2024,50001726,Corsica,WINFIELD (RED) KS BOX 30 (-),2380
2024,50074074,Germany,JOHN PLAYER SPECIAL BLUE KS BOX 27 (-),235709
2024,60231949,Israel,MARLBORO FUSION MNT KS DSP 20 SLI (-),21639
2024,60036998,Slovenia,BOSS SILVER KS RCB 20 (-),39662
2024,60167017,Germany,BOSTON (BLUE) KS BOX 20 (-),69897
2024,60238772,Saudi Arabia,DAVIDOFF EVOLVE DUAL EDGE MNT KS RCB 20 (-),5074
2024,60125574,France,PHILIP MORRIS BLEUE KS BOX 20 (-),147268
2024,50066707,Montenegro,PARLIAMENT SILVER BLUE KS RCB 20 (-),2982
2024,60192628,Bulgaria,DAVIDOFF REACH BLUE KS OCT 20 SLI (-),28817
2024,60199140,Indonesia,TEN KRETEK NF LS BOX 12 (-),215408
2024,50032001,Canary Islands,WINDSOR BLUE KS BOX 20 (-),5216
2024,60171168,Russia,CHAPMAN CLASSIC KS BOX 20 (-),146382
2024,60243272,Germany,PARLIAMENT RED KS BOB 22 (-),9390
2024,50071648,Namibia,CRAVEN A KS BOX 20 (-),3220
2024,60196262,Kuwait,PALL MALL DOUBLE CLICK KS OCS 20 (-),74572
2024,60232564,Austria,WINSTON RED KS BOX 20 (-),269958
2024,60230671,Uzbekistan,KENT MICRO PLUS MIX 100 BOX 20 SSL (-),27876
2024,50071852,India,BENSON & HEDGES GOLD BLUE KS BOX 20 (-),137289
2024,50049901,Vietnam,TAY DO KS BOX 20 (-),43611
2024,60137606,France,NEWS & CO ROUGE KS BOX 40 (-),114871
2024,60198789,Canary Islands,MARLBORO GOLD (3.5 ORIGINAL) KS BOX 20 (-),106803
2024,60258579,Germany,DUNHILL WHITE KS BOX 26 (-),5593
2024,50033017,Greece,PRINCE RICH TASTE KS SOF 20 (-),169202
2024,60170483,Australia,BOND STREET REDFRESB MIX KS BOX 20 (-),3770
2024,60137619,Belgium,WINSTON CLASSIC (RED) KS BOX 20 (-),134766
2024,50028792,Russia,ESSE ONE 100 BOX 20 SSL (-),155461
2024,50050096,Turkish Cyprus,MOST KS BOX 20 (-),2636
2024,60073037,Chile,LUCKY STRIKE CLICK & ROLL KS BOX 20 (-),235942
2024,60135657,Hungary,SOPIANAE ORANGE 100 BOX 20 (-),23343
2024,60075655,Greece,SILK CUT SLIMS (SILVER) 100 BOX 20 XSL (-),34249
2024,60271546,Ukraine,VOGUE GREEN 100 BOX 20 SSL (-),30439
2024,50017094,Russia,ROSTOVSKIE LUX KS SOF 20 (BALTIC TF/KALININGRAD),60262
2024,60122041,Australia,LONGBEACH SELECT WHITE FRM KS BOX 40 (-),18589
2024,50065558,Bosnia & Herz.,LD SILVER KS RCB 20 (-),1407
2024,50071083,Japan,HOPE MENTHOL MNT RS S&S 10 MAG (-),24346
2024,60257154,India,STELLAR SHIFT 100 RCB 20 SSL (-),616707
2024,60166494,Kuwait,ACE (BLUE) KS RCB 20 (-),29045
2024,60243222,Lithuania,PARLIAMENT MANHATTAN NYC AQUA KS RCB 20 (-),6705
2024,60062018,Sierra Leone,BON INTERNATIONAL KS BOX 10 (-),77949
2024,60209632,Hong Kong,CIGARONNE BLACK KS OCT 20 (-),10
2024,60196773,Indonesia,TROY KS BOX 20 (-),1201099
2024,60213675,Switzerland,DAVIDOFF REACH PURPLE LTK OCT 20 (-),8
2024,50039688,Serbia,LUCKY STRIKE ORIGINAL RED 100 BOX 20 (-),126446
2024,60234882,Mexico,MARLBORO CRAFTED 2.0 GOLD KS BOX 20 (-),108782
2024,60241313,Hong Kong,WINSTON SPARKLE MNT KS BOX 20 (-),478
2024,60235433,Guatemala,PALL MALL ALASKA DUSK MNT 100 BOX 20 (-),35975
2024,60196589,Bahrain,PALL MALL DOUBLE CLICK KS OCS 20 (-),53002
2024,60125016,Honduras,BELMONT SWITCH KS BOX 10 (-),1372
2024,60207818,Austria,LUCKY STRIKE AUTTOBRE KS BOX 20 (-),97156
2024,60183201,Turkey,MARLBORO EDGE SKY KS RCB 20 SLI (-),82407
2024,50074323,Ukraine,SOBRANIE LONDON BLUE KS OCT 20 (-),452830
2024,60209190,Australia,MARLBORO CSF KS BOX 20 (-),110
2024,60275202,Ukraine,WINSTON TRUE SILVER KS RCB 20 (-),23199
2024,60206848,Singapore,NEXT BLUE KS BOX 20 (-),7889
2024,60071149,Japan,LARK MINT SPLASH MNT KS RCB 20 (-),551
2024,60055052,Germany,DAVIDOFF GOLD LTK OCT 20 (-),308027
2024,60168706,Russia,CHAPMAN RED KS BOX 20 (-),1163688
2024,50074107,UAE,ESSE AURA PINK STRAWBERRY LTK BOX 20 SSL (-),1261
2024,60129607,Belgium,MARLBORO (RED 2.5) KS BOH 35 (-),75095
2024,60188557,Luxembourg,L&M RED LABEL (5.0 CFB) KS BOM 30 (-),59471
2024,60137136,France,CHESTERFIELD ORIGINAL BLUE KS BOB 25 (-),65909
2024,60223328,Latvia,MARLBORO ADVANCE BLUE (3.0) KS RCB 20 (-),14159
2024,60123669,Canada,PLAYER'S ORIGINAL RS PSB 25 (-),26969
2024,60038078,Croatia,WINSTON BLUE 100 RCB 20 (-),28839
2024,60163638,Taiwan,FORMOSA VIRGINIA KS BOX 20 (-),9101
2024,60236525,Japan,MEVIUS EOP5 MNT 100 DSP 20 SSL (-),548361
2024,60099934,Mauritius,MARLBORO GOLD (2.0 ORIGINAL) KS BOX 20 (-),7184
2024,60256756,Germany,WEST ORIGINAL RED KS BOX 35 (-),6577
2024,50031749,Czech Republic,WEST SILVER KS BOX 20 (-),57343
2024,60207363,Russia,VINCENT DARK RED KS RCB 20 (-),2049
2024,60163822,France,JOHN PLAYER SPECIAL FIRFIROU KS BOX 20 (-),78828
2024,60211978,Russia,PHILIP MORRIS PHCOMSOL MNT KS DSP 20 SLI (-),135038
2024,60163617,Russia,JADE L'AROME 100 DSP 20 SSL (-),3
2024,60170018,Eswatini,PALL MALL RED KS OCT 20 (-),284
2024,60120998,Uzbekistan,PALL MALL WHITE 100 BOX 20 SSL (-),208963
2024,60197617,Korea,MEVIUS LYSS1 100 DSP 20 SSL (-),112042
2024,50071357,Congo,SPRINT KS SOF 20 (-),216996
2024,60232415,Russia,LD COMPACT RED 100 RCB 20 SLI (-),38146
2024,60129941,France,WINSTON CLASSIC KS BOX 25 (-),159386
2024,50072513,Caribbean Other,DAVIDOFF GOLD LTK OCT 20 (-),163
2024,60279658,India,MARLBORO RED 3.5 KS BOX 10 (-),25561
2024,60130726,Croatia,SOBRANIE GOLD KS OCT 20 (-),32269
2024,60205833,Dominican Republic,PALL MALL RED KS BOX 10 (-),23489
2024,60076693,France,NATURAL AMERICAN SPIRIT (BLUE) KS BOX 20 (-),8241
2024,50072729,Caribbean Other,MATTERHORN (GREEN) MNT KS BOX 10 (-),10166
2024,60125587,France,PHILIP MORRIS FILTER KINGS KS SOF 20 (-),7608
2024,60061788,India,GOLD FLAKE SPECIAL 64MM RS BOX 10 (-),1301701
2024,60072047,Russia,KENT ISWITCH KS RCB 20 (-),77451
2024,60258330,Netherlands,MARLBORO (RED 2.5) KS 7XL 56 (-),31306
2024,60210909,Australia,BOND STREET CLASSIC RED KS BOX 40 (-),9899
2024,60125299,Italy,MERIT BIANCA KS BOX 20 (-),39420
2024,60081450,Serbia,PALL MALL SILVER KS RCB 20 (-),17917
2024,60238450,Belgium,PALL MALL RED KS BOX 45 (-),106283
2024,60117985,Spain Mainland,MARK ADAMS NEGRO KS BOX 20 (-),820
2024,60241373,Armenia,KARS MYSTIC VALLEY 100 OCT 20 XSL (-),58
2024,60189018,Switzerland,MAGNUM GOLD KS BOX 24 (-),11741
2024,60239980,Armenia,WINSTON COMPACT SILVER KS DSP 20 SLI (-),27609
2024,50008359,Spain Mainland,HABANOS KS SOF 20 (-),22664
2024,60131389,Cyprus,P&S BLUE 100 BOX 20 XSL (-),1940
2024,60236973,Spain Mainland,APACHE ORIGINAL KS BOX 20 (-),4023
2024,50027763,Luxembourg,GAULOISES BRUNES RS SOF 20 (-),6063
2024,60275045,Moldova,RITM BLUE LINE KS RCB 20 (-),1226
2024,50055385,Montenegro,L&M RED LABEL KS RCB 20 (-),2300
2024,60239043,Cyprus,L&M BLUE LABEL (5.0 CWB) KS BOB 23 (-),8143
2024,50000092,France,DUNHILL INTERNATIONAL LTK PRI 20 (-),88619
2024,50029291,Germany,WEST SILVER KS BOX 24 (-),5
2024,60247042,Russia,FUTURE BASE BLUE KS RCB 20 (-),1138
2024,60081913,Japan,CHE (RED) KS SOF 20 (-),99
2024,60205956,Moldova,LD FULL BLUE KS RCB 20 (-),60
2024,50063253,Italy,BLACK DEVIL KS BOX 20 (-),350
2024,60208218,Taiwan,MEVIUS OPTION FIZZY DEW 5 MNT KS RCB 20 (-),33971
2024,60037416,Romania,WINSTON BLUE 100 RCB 20 (-),390008
2024,50051764,Hungary,MEMPHIS AIR-BLUE KS BOX 20 (-),1
2024,60240571,Germany,L&M BLUE LABEL (5.0 CFB) KS 6XL 45 (-),10123
2024,60136009,Poland,WEST SILVER KS BOX 22 (-),688
2024,60280529,Japan,LA BOLD KS BOX 12 (-),190
2024,60213612,Indonesia,SAMPOERNA A SPLASHS MNT LTK BOX 12 SLI (-),30
2024,50061459,Israel,AMERICAN BLUE KS BOX 20 (-),1
2024,60241203,Germany,WINSTON RED KS BOX 28 (-),84092
2024,60258586,Germany,TAWA RED KS BOX 35 (-),283224
2024,60188197,Russia,TRIUMPH BLACK KS OCT 20 (-),10796
2024,50033732,Morocco,FORTUNA LIGHTS KS BOX 20 (-),66320
2024,60258531,Lithuania,PARLIAMENT MNA KS RCT 20 SLI (-),5290
2024,60062669,Bahrain,WINSTON SILVER KS RCB 20 (-),45332
2024,60129906,Japan,WINSTON SPARKLING 5 MNT KS RCB 20 (-),205
2024,60193587,Israel,CAMEL COMPACT BLUE LSS KS DSP 20 SLI (-),11951
2024,50080805,Serbia,SOBRANIE GOLD KS OCT 20 (-),79392
2024,60231792,Russia,KORALIONE GOLD KS DSP 20 SSL (-),52
2024,60212917,Algeria,LD BLUE KS OCT 20 (-),239050
2024,50025991,Philippines,DUNHILL LIGHTS KS BOX 20 (-),119
2024,60275265,Ukraine,LUCKY STRIKE ORIGINAL KS RCB 20 (-),40270
2024,50037297,Indonesia,NIKO INTERNATIONAL KS BOX 16 (-),38948
2024,50080441,Georgia,WINSTON BLUE KS RCB 20 (-),96333
2024,60211788,Mexico,MARLBORO GOLD (3.5) 100 BOX 14 (-),73229
2024,60166307,Brazil,ROTHMANS RED KS OCT 20 (-),3482069
2024,60213690,Greece,PHILIP MORRIS WHITE 100 BOX 21 (-),5
2024,60040537,Indonesia,APACHE PREMIUM KS BOX 12 (-),99571
2024,60129259,Russia,WINSTON COMPLIMP KS DSP 20 SLI (-),14779
2024,60064033,Switzerland,PUEBLO (BROWN) KS BOX 20 (-),11376
